incident_id,date,date_precision,time_of_day,time_local,location,country,shape,size,color,object_count,behavior,duration,sensors,witness_count,witness_types,agencies,n_agencies,n_source_docs,n_records_merged,explanation_status,confidence,summary,source_docs
INC-0088,1947-07-20,day,night,0015,"Sydney, Nova Scotia",Canada,unknown,,silvery to reddish,4-5,flashing; high velocity; abrupt course changes,,visual,5,civilian,Department of War; USAF,2,2,2,unexplained,high,Silvery to reddish flashes observed at equal intervals.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_serial_130
INC-0089,1947-07-21,day,unknown,,New Mexico,USA,sphere / disc,,silvery,1,horizontal motion,,visual,1,civilian,USAF,1,1,1,unexplained,medium,Silvery sphere or disc observed moving at high velocity.,65_hs1-834228961_62-hq-83894_serial_130
INC-0090,1947-07-23,day,morning,0715,"Harmon Field, Newfoundland",Canada,unknown,,reddish,1,darting; abrupt darts; intermittent flashes,3 minutes,visual,2,civilian; government-civilian; military-pilot,Department of War; USAF,2,2,2,unexplained,high,Reddish light observed darting abruptly.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_serial_130
INC-0091,1947-07-29,day,midday,1205,"Canyon Ferry, Montana",USA,circular,5 feet diameter,polished nickel,1,hovering; swooping; fluttering; high speed,,visual,3,civilian,Department of War; USAF; FBI,3,2,3,unexplained,high,Polished nickel disc observed hovering and swooping.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_3; 65_hs1-834228961_62-hq-83894_section_3
INC-0092,1947-07-29,day,afternoon,1450,"Hamilton Field, California",USA,circular,15 to 25 feet,white shiny,2,flying; traveling straight and level; guard in an aircraft formation; maneuvering; following,,visual,2,military-pilot,Department of War; US Army Air Forces; USAF,3,3,3,unexplained,high,Two circular objects observed flying fast.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_2; 65_hs1-834228961_62-hq-83894_section_3
INC-0093,1947-08,day,morning,,"Los Angeles, CA",USA,child's top,size of a balloon,silver,,hovering; silent flight; knocked witness to ground,,visual,1,civilian,FBI,1,1,1,unexplained,high,Peter Cameron Jones reported observing a large silver metal object shaped like a child's top in the mountains near Los Angeles.,65_hs1-834228961_62-hq-83894_section_5
INC-0094,1947-08-03,day,afternoon,late afternoon,"Hackensack, New Jersey",USA,disc,30-40 inches,,1,revolving; steady rate; moving rapidly,,visual,2,civilian; military-other,Department of War; FBI,2,2,2,unexplained,high,Flying disc observed revolving.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_2
INC-0095,1947-08-04,day,afternoon,1600,"Boston, Massachusetts",USA,elliptical,length of P-40 fuselage / 15 feet,bright orange,2,flying; traveling at 150-175 mph; banked to obtain better view,30 seconds,visual,2,military-pilot; military-other; civilian,Department of War; FBI,2,2,2,unexplained,high,Elliptical bright orange object observed.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_serial_130
INC-0096,1947-08-04,day,evening,evening,"Bethel, Alaska",USA,saucer,,black,1,flying,,visual,2,military-pilot,Department of War,1,1,1,unexplained,high,Black saucer-like object observed without motors or wings.,38_143685_box7_incident_summaries_1-100
INC-0097,1947-08-06,day,evening,18:15,"Myrtle Creek, Oregon",USA,spherical,30-50 feet,,1,climbing; traveling at high speed,,visual,2,civilian,FBI,1,1,1,not-assessed,high,Ray Virgil Hatfield and Noble Ellison observed a silver spherical object while in flight.,65_hs1-834228961_62-hq-83894_section_2
INC-0098,1947-08-06,day,night,2230,"Philadelphia, Pennsylvania",USA,unknown,,white,1,fast flight; flaming; hissing sound,,visual,2,civilian; military-other,Department of War; FBI,2,2,3,unexplained,high,Large white object observed traveling fast with buzzing sound.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_3
INC-0099,1947-08-07,day,night,00:30,"Agate Beach, Oregon",USA,disc,,bright,1,fluctuating in altitude; high speed,,visual,1,civilian,FBI,1,2,2,not-assessed,medium,John Bartl observed a bright glow of light fluctuating in altitude over the ocean.,65_hs1-834228961_62-hq-83894_section_2; 65_hs1-834228961_62-hq-83894_section_3
INC-0100,1947-08-08,day,night,03:30,"Chicago, Illinois",USA,disc,,,1,,,visual,1,civilian,FBI,1,1,1,not-assessed,low,Mrs. Robert Little reported seeing a disc sailing above Lake Michigan.,65_hs1-834228961_62-hq-83894_section_2
INC-0101,1947-08-10,day,night,2100,"Silver Springs, Ohio",USA,unknown,,bright orange,1,horizontal flight,,visual,1,military-other,Department of War,1,1,1,unexplained,high,Bright orange flame observed moving horizontally.,38_143685_box7_incident_summaries_1-100
INC-0102,1947-08-13,day,morning,,"Redmond, Washington",USA,tapered,,bright,2,high speed; noiseless,,visual,3,civilian,FBI,1,1,1,not-assessed,high,"Sid Decker and L.R. Brummett observed two bright objects over Redmond, Washington.",65_hs1-834228961_62-hq-83894_section_3
INC-0103,1947-08-13,day,midday,unknown,"Snake River Canyon, Idaho",USA,oblong,20 ft long by 10 ft high,sky blue,1,following contours; flying; hovering; fluttering; swooping; skimming,,visual,3,civilian; government-civilian,Department of War; FBI,2,3,5,unexplained,high,Sky-blue oblong object observed following ground contours.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_3; 65_hs1-834228961_62-hq-83894_serial_130; 65_hs1-834228961_62-hq-83894_section_3
INC-0104,1947-08-13,day,midday,1300,fishing camp,USA,"20 feet in diameter, 10 feet thick",20 feet diameter,sky blue,1,hedge hopping; flames shooting out,few seconds,,3,civilian,USAF,1,1,1,unexplained,high,Farmer and sons observed a sky blue object hedge hopping.,pursue-r3--cia-uap-015
INC-0105,1947-08-14,day,morning,,"Harmon Field, Guam",Guam,crescent,,,,zig-zag course,,visual,3,military-other,USAF,1,1,1,not-assessed,medium,"Three enlisted men observed two crescent-shaped objects traveling at high speed over Harmon Field, Guam.",65_hs1-834228961_62-hq-83894_section_3
INC-0106,1947-08-14,day,afternoon,1600,"Placerville, California",USA,rectangular/rocket,4-6 feet long,polished chromium,1,shallow dive,,visual,2,civilian,Department of War; USAF,2,2,2,unexplained,high,Metallic rocket-shaped object observed in shallow dive.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_3
INC-0107,1947-08-19,day,night,2130,"Twin Falls, Idaho",USA,unknown,,glow,35-50,triangular formation; peeled off; rapid movement,,visual,6,civilian; federal-le,Department of War; FBI,2,2,2,unexplained,high,Multiple triangular formations of glowing objects observed.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_2
INC-0108,1947-09,month,unknown,,Alaska,USA,,,,,,,,,unknown,USAF,1,1,1,not-assessed,low,Flying disc incident reported in Alaska.,18_100754_general_1946-7_vol_2
INC-0109,1947-09-03,day,midday,1215,"Oswego, Oregon",USA,round,,silver,12-15,flying; rotate rapidly; floated slowly downward,,visual,1,civilian,Department of War; FBI,2,2,2,unexplained,high,Twelve to fifteen round silver objects observed at high altitude.,38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_2
INC-0110,1947-09-05,day,unknown,,Japan,Japan,,,,,,,radar,,military-other,USAF,1,1,1,not-assessed,medium,Alleged flying saucer flight sighting by a radar station in Japan.,18_100754_general_1946-7_vol_2
INC-0111,1947-09-06,day,unknown,,"Shouns, Tennessee",USA,football,,,1,turning end over end,approximately five minutes,visual,2,civilian,FBI,1,1,1,partially-explained,medium,Mrs. G. H. Stockton and Hugh Jennings observed a football-shaped object turning end over end.,65_hs1-834228961_62-hq-83894_section_2
INC-0112,1947-09-08,day,night,2230,"Logan, Utah",USA,unknown,,white,12,circling; clockwise flight; high speed,,visual,4,civilian,Department of War; FBI,2,2,3,unexplained,high,Group of white illuminated objects observed circling city.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 65_hs1-834228961_62-hq-83894_section_3
INC-0113,1947-09-11,day,afternoon,5:15 PM,"Portland, Oregon",USA,similar to weather balloon,,bright metal,1,traveling rapidly; veered to south; steady flight; wide turn,approximately one minute,visual,2,federal-le,FBI,1,2,2,not-assessed,high,Chief of Police Leon V. Jenkins observed a bright metallic object similar to a weather balloon.,65_hs1-834228961_62-hq-83894_section_2; 65_hs1-834228961_62-hq-83894_section_4
INC-0114,1947-09-12,day,night,0558,Necker Island,USA,unknown,,white,1,veering,,visual,2,military-pilot,Department of War,1,1,1,unexplained,high,Intense white light observed veering and splitting into two.,38_143685_box7_incident_summaries_1-100
INC-0115,1947-09-17,day,afternoon,,"Rix Ledges, north of Lebanon, N.H.",USA,ball and saucer,tennis ball,white,2,approached rapidly; noiseless; followed at constant distance,more than a minute,visual,1,government-civilian,FBI,1,1,1,not-assessed,high,"A. Courtney Parker observed two objects, one ball-shaped and one saucer-shaped, flying noiselessly from the east.",65_hs1-834228961_62-hq-83894_section_2
INC-0116,1947-09-17,day,unknown,unknown,"Fort Richardson, Alaska",USA,spherical,,metallic silver,1,traveling against wind,,visual,2,military-other,Department of War,1,1,1,unexplained,high,Metallic spherical object observed traveling against the wind.,38_143685_box7_incident_summaries_1-100
INC-0117,1947-09-17,day,unknown,,"South Royalton, Vermont",USA,,,,,,,visual,1,civilian,FBI,1,1,1,not-assessed,medium,"A witness in South Royalton, Vermont, reported seeing flying discs.",65_hs1-834228961_62-hq-83894_section_4
INC-0118,1947-10,month,unknown,unknown,"San Francisco, Calif",USA,unknown,unknown,unknown,1,unknown,unknown,visual,1,civilian,Department of War,1,1,1,not-assessed,low,Observer reports mysterious light and physical sensation in Golden Gate Park.,38_143685_box7_incident_summaries_173-233
INC-0119,1947-10-08,day,unknown,unknown,"Las Vegas, Nevada",USA,unknown,,white,1,straight flight,,visual,1,military-pilot,Department of War,1,1,1,unexplained,high,White trail observed at high speed.,38_143685_box7_incident_summaries_1-100
INC-0120,1947-10-14,day,midday,1200,"Phoenix, Arizona",USA,flying wing,,red/black,1,straight flight,,visual,2,civilian,Department of War,1,1,1,unexplained,high,Flying wing-shaped object observed moving in straight line.,38_143685_box7_incident_summaries_1-100
INC-0121,1947-10-20,day,afternoon,1320,"Dayton, Ohio",USA,cigar,,reflected light,2,straight course,,visual,2,civilian,Department of War,1,1,2,unexplained,high,Two cigar-shaped craft observed flying in straight course.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100
INC-0122,1947-11-02,day,dawn,dawn,"Houston, Texas",USA,round,,fire,1,spinning,,visual,2,government-civilian,Department of War,1,1,1,unexplained,high,Round ball of fire observed spinning.,38_143685_box7_incident_summaries_1-100
INC-0123,1947-11-12,day,morning,early,"Cape Blanco, Oregon",USA,ball,,,2,arc flight,,visual,2,civilian,Department of War,1,1,1,unexplained,high,Two discs trailing fire observed moving in an arc.,38_143685_box7_incident_summaries_1-100
INC-0124,1947-12-12,day,night,2205,"Oslo, Norway",Norway,,,luminous white,1,performed arc of circle,,visual,1,unknown,Department of War,1,1,1,not-assessed,medium,Daughter of Col Rasmussen observed a luminous white object with a greenish-yellow tail performing an arc.,38_143685_box7_incident_summaries_101-172
INC-0125,1947-12-30,day,night,1926,Nevada,USA,unknown,,green and blue,1,descending; flying; exploding; flashing,,visual,2,military-pilot; military-other; civilian,Department of War,1,1,4,unexplained,high,Object trailing green and blue flames observed descending.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100
INC-0126,1948,year,unknown,,edge of a lake,Sweden,flying saucer,,,,crashed; landed,,visual,,scientist,USAFE,1,1,1,unexplained,medium,"A flying saucer observed by a Swedish technical expert near a lake, resulting in a crater on the lake floor.",341_110448_records_relating_to_the_collection_and_dissemination_of_intelligence_1948-1955-ts_cont_no.2_2-5300-2-5399
INC-0127,1948-01-01,day,night,0125,"Abilene, Texas",USA,bell,,bright blue green,1,stationary,2 seconds,visual,1,civilian,Department of War,1,1,1,not-assessed,medium,A fan-shaped glow originating from a bell-shaped object was observed.,38_143685_box7_incident_summaries_173-233
INC-0128,1948-01-03,day,unknown,unknown,"Vaasa, Finland",Finland,unknown,,shining,1,flying,,visual,0,unknown,Department of War,1,1,1,unexplained,high,Brightly shining object with long tail observed.,38_143685_box7_incident_summaries_1-100
INC-0129,1948-01-05,day,unknown,unknown,"Pietarsaari, Finland",Finland,unknown,,shining,1,ejecting flames,,visual,0,unknown,Department of War,1,1,1,unexplained,high,Shining object observed ejecting flames.,38_143685_box7_incident_summaries_1-100
INC-0130,1948-01-07,day,afternoon,1345,"Godman Field, Fort Knox, Ky",USA,circular,,silvery,1,climbing; pursued,,visual,10,military-pilot; military-other,Department of War,1,1,1,unexplained,high,Large circular metallic object observed being pursued by P-51 aircraft.,38_143685_box7_incident_summaries_1-100
INC-0131,1948-01-07,day,night,1925,"Lockbourne Army Air Base, Columbus, Ohio",USA,oval,,white to orange,1,hovering; descending; stationary; bursts of speed,,visual,4,military-pilot; military-other,Department of War,1,1,3,unexplained,high,Bright white light observed hovering and descending.,38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100; 38_143685_box7_incident_summaries_1-100
INC-0132,1948-01-09,day,night,2300,"Danville, Kentucky",USA,pencil,,,1,exploding,,visual,2,civilian,Department of War,1,1,1,unexplained,high,Pencil-like object observed leaving smoke trail and exploding.,38_143685_box7_incident_summaries_1-100
INC-0133,1948-01-09,day,night,,"Cartersville, Georgia",USA,circular,,blue,,sputtered,,visual,2,civilian,USAF,1,1,1,not-assessed,high,Pilot observed blue flame object resembling a buzz bomb.,38_143685_box7_incident_summaries_101-172
INC-0134,1948-01-10,day,night,2200,"Wildwood, New Jersey",USA,ovular,,yellow/red/amber,1,falling,,visual,2,civilian,Department of War,1,1,1,unexplained,high,Ovular object split into two pieces and fell into the sea.,38_143685_box7_incident_summaries_1-100
INC-0135,1948-01-11,day,unknown,1630,"Hartford, Connecticut",USA,disc,,"bluish center, red edges",1,dropping,,visual,2,military-pilot,Department of War,1,1,1,unexplained,high,Bluish-centered disc observed dropping.,38_143685_box7_incident_summaries_1-100
INC-0136,1948-01-19,day,morning,0730,"North Jutland, Denmark",Denmark,ball,,green tail,3,exploded,,visual,,unknown,Department of War,1,1,1,not-assessed,low,Reports of three rocket-like objects with green tails that exploded.,38_143685_box7_incident_summaries_101-172
INC-0137,1948-02-07,day,unknown,,"Vejle, Denmark",Denmark,,,shining,,high speed,,visual,3,civilian,USAF,1,1,1,not-assessed,medium,Shining object observed moving at high speed.,38_143685_box7_incident_summaries_101-172
INC-0138,1948-02-18,day,afternoon,,"Norcatur, Kansas",USA,mushroom,,bluish-white,,disintegration; explosion; exploded; disintegrated,,visual; photo,multiple,civilian,Department of War,1,2,2,explained,high,"Meteorite explosion over Norcatur, Kansas, with reports of a mushroom-shaped cloud and debris.",38_143685_box7_incident_summaries_101-172; pursue-r3--dow-uap-d088
INC-0139,1948-02-18,day,afternoon,,"Green River, Utah",USA,ball,huge,multi-colored,,explosion rate; traveling at very high speed,,visual,4,military-pilot; military-other,USAF,1,2,2,not-assessed,high,"B-29 crews observed a multi-colored ball of fire with a smoke trail near Green River, Utah.",38_143685_box7_incident_summaries_101-172; pursue-r3--dow-uap-d088
